Name,Af_m2,Aroof_m2,GFA_m2,people0,Qhs_sen_ahu_MWhyr,Qcs_lat_sys_MWhyr,Qcs_sys_MWhyr,Qhs_sys_MWhyr,Qhs_dis_ls0_kW,Qhs_lat_sys_MWhyr,OIL_hs0_kW,Epro_MWhyr,QH_sys_MWhyr,Qhs_sen_ahu0_kW,Qcs0_kW,WOOD_hs_MWhyr,Qcs_dis_ls0_kW,GRID0_kW,GRID_MWhyr,Edata0_kW,Qcdata_MWhyr,Edata_MWhyr,Qcs_em_ls_MWhyr,Qhs_lat_aru_MWhyr,E_sys_MWhyr,E_cdata0_kW,PV_MWhyr,Qww_sys_MWhyr,QH_sys0_kW,Qhs_sys_aru0_kW,E_cre0_kW,Qcs_lat_sys0_kW,OIL_ww0_kW,Eal0_kW,Qhs_sen_sys0_kW,DH_hs_MWhyr,Qcre_sys_MWhyr,COAL_ww0_kW,Qcs_sen_scu_MWhyr,Qcs_em_ls0_kW,Qcdata0_kW,Qhs_sys_shu0_kW,Qcs_sys_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_scu0_kW,Qcs_lat_ahu0_kW,Qcre0_kW,Qhs_lat_sys0_kW,Qcs_lat_aru_MWhyr,SOLAR_hs_MWhyr,COAL_ww_MWhyr,Qcs_sys_ahu_MWhyr,Qhs_sys0_kW,Qcs_sys_scu0_kW,SOLAR_ww_MWhyr,DC_cdata_MWhyr,Qcs_MWhyr,Qcs_sys_ahu0_kW,Qhs_sys_ahu_MWhyr,OIL_hs_MWhyr,OIL_ww_MWhyr,E_cs_MWhyr,NG_ww_MWhyr,Qhs_sen_aru0_kW,Qhs_lat_ahu_MWhyr,PV0_kW,Qcs_sys0_kW,Qcs_lat_ahu_MWhyr,Eaux0_kW,DC_cre_MWhyr,Qhs_sys_aru_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Epro0_kW,Qcre_sys0_kW,Qcs_sen_ahu_MWhyr,E_sys0_kW,E_cdata_MWhyr,Eaux_MWhyr,SOLAR_hs0_kW,Qcs_sen_sys_MWhyr,SOLAR_ww0_kW,COAL_hs_MWhyr,E_ww_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sen_ahu0_kW,Qhs_lat_ahu0_kW,QC_sys_MWhyr,Qcs_sen_aru0_kW,Qcs_sen_sys0_kW,COAL_hs0_kW,Qhs_sen_sys_MWhyr,E_hs0_kW,DH_ww0_kW,DH_ww_MWhyr,Qhs_dis_ls_MWhyr,WOOD_ww0_kW,E_ww0_kW,Qww0_kW,Qhs_lat_aru0_kW,Qhs_sys_shu_MWhyr,Qhs_sys_ahu0_kW,Qcdata_sys_MWhyr,Qww_sys0_kW,Qcs_sen_aru_MWhyr,NG_hs0_kW,NG_hs_MWhyr,Qhs_sen_aru_MWhyr,WOOD_hs0_kW,E_cre_MWhyr,NG_ww0_kW,E_cs0_kW,DC_cre0_kW,Qhs_sen_shu_MWhyr,DC_cs_MWhyr,DC_cs0_kW,Qcdata_sys0_kW,Qhs_MWhyr,WOOD_ww_MWhyr,Qhpro_sys0_kW,Qhs_sen_shu0_kW,DH_hs0_kW,DC_cdata0_kW,Qcre_MWhyr,Eal_MWhyr,Qhs_em_ls0_kW,E_hs_MWhyr,Qww_MWhyr,Qhs0_kW,QC_sys0_kW,Qcs_sys_aru_MWhyr,Qhs_em_ls_MWhyr
Z1128,0.000,450.578,1351.735,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,,,,,0.000,0.000,,0.000,0.000,,0.000,,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
Z1132,837.271,232.575,930.301,74.000,5.558,1.509,4.452,55.546,0.179,0.000,0.000,0.000,58.550,11.973,0.000,0.000,0.000,42.783,23.110,0.000,0.000,0.000,-0.596,,22.434,0.000,0.000,3.004,162.040,154.565,0.000,14.825,0.000,12.057,101.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.666,0.000,0.000,-1.744,161.271,0.000,0.000,0.000,-3.840,0.000,6.249,0.000,0.000,0.676,3.755,101.206,,0.000,36.736,-0.843,30.727,0.000,49.297,-0.015,0.000,0.000,0.000,-0.693,42.783,0.000,1.214,0.000,-2.331,0.000,0.000,0.000,0.000,0.000,,4.452,0.000,0.000,0.000,50.660,0.000,0.000,0.000,0.078,0.000,0.000,1.727,,0.000,20.800,0.000,2.416,-1.638,201.588,69.432,45.102,0.000,0.000,3.020,6.501,0.000,0.000,0.000,0.000,0.000,50.660,0.000,0.000,0.000,0.000,0.000,0.000,21.220,150.455,0.000,2.064,101.206,36.736,-2.707,4.808
Z1133,8498.032,1138.515,10363.454,259.000,0.000,0.000,0.000,142.313,2.081,0.000,175.535,0.000,320.855,0.000,0.000,0.000,0.000,149.346,541.866,0.000,0.000,0.000,0.000,,541.866,0.000,0.000,178.542,162.894,0.000,0.000,0.000,76.643,149.234,127.596,0.000,0.000,0.000,0.000,0.000,0.000,140.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.428,0.000,0.000,0.000,0.000,0.000,0.000,177.891,223.178,0.000,0.000,0.000,,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.346,0.000,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,126.182,0.000,0.000,0.000,1.972,0.000,0.000,59.113,,142.313,0.000,0.000,61.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.182,0.000,0.000,0.000,126.182,0.000,0.000,127.596,0.000,0.000,0.000,541.668,10.754,0.000,171.846,127.596,0.000,0.000,14.158
Z1141,449.684,165.218,499.649,80.000,11.572,3.468,10.876,16.627,0.159,0.000,0.000,0.000,20.478,13.661,0.000,0.000,0.000,54.309,70.484,0.000,0.000,0.000,-1.396,,68.863,0.000,0.000,3.851,34.120,32.901,0.000,15.922,0.000,15.874,33.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.287,0.000,0.000,-4.611,33.452,0.000,0.000,0.000,-9.469,0.000,11.721,0.000,0.000,1.621,4.813,32.619,,0.000,227.726,-2.182,38.435,0.000,4.906,-0.011,0.000,0.000,0.000,-1.861,54.309,0.000,4.218,0.000,-6.000,0.000,0.000,0.000,0.000,0.000,,10.876,0.000,0.000,0.000,16.426,0.000,0.000,0.000,0.099,0.000,0.000,1.546,,0.000,13.842,0.000,2.072,-4.139,41.815,20.784,4.854,0.000,0.000,2.590,32.279,0.000,0.000,0.000,0.000,0.000,16.426,0.000,0.000,0.000,0.000,0.000,0.000,64.645,0.140,0.000,2.846,33.166,227.726,-6.265,0.102
Z1144,0.000,70.677,230.142,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,,,,,0.000,0.000,,0.000,0.000,,0.000,,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,0.000,0.000,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
Z1145,5216.901,767.898,6216.330,174.000,0.000,0.000,0.000,230.626,1.012,0.000,176.545,0.000,325.155,0.000,0.000,0.000,0.000,89.746,332.596,0.000,0.000,0.000,0.000,,332.596,0.000,0.000,94.529,149.938,0.000,0.000,0.000,35.142,89.728,129.607,0.000,0.000,0.000,0.000,0.000,0.000,141.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,141.236,0.000,0.000,0.000,0.000,0.000,0.000,288.283,118.161,0.000,0.000,0.000,,0.000,0.000,0.000,0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.746,0.000,0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,204.444,0.000,0.000,0.000,1.511,0.000,0.000,26.937,,230.626,0.000,0.000,28.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,204.444,0.000,0.000,0.000,204.444,0.000,0.000,129.607,0.000,0.000,0.000,332.455,11.063,0.000,89.842,129.607,0.000,0.000,24.672
Z1148,993.613,246.362,1211.723,30.000,0.000,0.000,0.000,40.623,1.037,0.000,33.098,0.000,64.916,0.000,0.000,0.000,0.000,17.457,63.356,0.000,0.000,0.000,0.000,,63.356,0.000,0.000,24.293,29.009,0.000,0.000,0.000,10.072,17.449,23.516,0.000,0.000,0.000,0.000,0.000,0.000,26.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.479,0.000,0.000,0.000,0.000,0.000,0.000,50.779,30.366,0.000,0.000,0.000,,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.457,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,34.941,0.000,0.000,0.000,1.458,0.000,0.000,6.912,,40.623,0.000,0.000,8.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.941,0.000,0.000,0.000,34.941,0.000,0.000,23.516,0.000,0.000,0.000,63.333,1.986,0.000,20.093,23.516,0.000,0.000,4.224
Z1149,857.969,174.384,1046.304,26.000,0.000,0.000,0.000,35.577,0.439,0.000,28.979,0.000,55.652,0.000,0.000,0.000,0.000,15.074,54.708,0.000,0.000,0.000,0.000,,54.708,0.000,0.000,20.074,25.268,0.000,0.000,0.000,8.321,15.067,21.022,0.000,0.000,0.000,0.000,0.000,0.000,23.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.183,0.000,0.000,0.000,0.000,0.000,0.000,44.472,25.093,0.000,0.000,0.000,,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.074,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,31.199,0.000,0.000,0.000,0.617,0.000,0.000,5.968,,35.577,0.000,0.000,6.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.199,0.000,0.000,0.000,31.199,0.000,0.000,21.022,0.000,0.000,0.000,54.687,1.780,0.000,17.350,21.022,0.000,0.000,3.761
Z1157,964.132,167.967,1175.770,29.000,0.000,0.000,0.000,42.427,0.829,0.000,33.944,0.000,65.907,0.000,0.000,0.000,0.000,16.949,61.492,0.000,0.000,0.000,0.000,,61.492,0.000,0.000,23.480,29.593,0.000,0.000,0.000,9.703,16.931,24.333,0.000,0.000,0.000,0.000,0.000,0.000,27.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.155,0.000,0.000,0.000,0.000,0.000,0.000,53.034,29.350,0.000,0.000,0.000,,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.949,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,36.784,0.000,0.000,0.000,1.186,0.000,0.000,6.707,,42.427,0.000,0.000,7.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.784,0.000,0.000,0.000,36.784,0.000,0.000,24.333,0.000,0.000,0.000,61.454,2.064,0.000,19.497,24.333,0.000,0.000,4.456
Z1166,493.052,111.553,601.282,15.000,0.000,0.000,0.000,24.849,0.371,0.000,18.911,0.000,37.135,0.000,0.000,0.000,0.000,8.664,31.444,0.000,0.000,0.000,0.000,,31.444,0.000,0.000,12.286,16.399,0.000,0.000,0.000,5.021,8.658,13.641,0.000,0.000,0.000,0.000,0.000,0.000,15.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.129,0.000,0.000,0.000,0.000,0.000,0.000,31.061,15.357,0.000,0.000,0.000,,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.664,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,21.649,0.000,0.000,0.000,0.557,0.000,0.000,3.430,,24.849,0.000,0.000,4.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.649,0.000,0.000,0.000,21.649,0.000,0.000,13.641,0.000,0.000,0.000,31.427,1.191,0.000,9.970,13.641,0.000,0.000,2.643
Z1171,3395.961,688.345,4017.476,185.000,0.000,0.000,0.000,150.434,1.250,0.000,126.593,0.000,285.436,0.000,0.000,0.000,0.000,43.470,170.905,0.000,0.000,0.000,0.000,,170.905,0.000,0.000,135.002,128.746,0.000,0.000,0.000,49.555,43.450,92.451,0.000,0.000,0.000,0.000,0.000,0.000,101.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.275,0.000,0.000,0.000,0.000,0.000,0.000,188.043,168.752,0.000,0.000,0.000,,0.000,0.000,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.470,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,132.505,0.000,0.000,0.000,1.694,0.000,0.000,38.054,,150.434,0.000,0.000,39.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.505,0.000,0.000,0.000,132.505,0.000,0.000,92.451,0.000,0.000,0.000,170.834,7.809,0.000,129.814,92.451,0.000,0.000,16.236
Z1177,8894.293,1709.604,10203.513,1127.000,101.424,77.600,493.960,114.306,0.644,0.000,196.485,0.000,218.403,150.053,0.000,0.000,0.000,782.449,1493.736,0.000,0.000,0.000,-167.003,,1419.366,0.000,0.000,104.097,185.068,107.824,0.000,195.450,43.213,261.445,150.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-50.740,0.000,0.000,-58.087,157.188,0.000,0.000,0.000,-326.856,0.000,108.010,142.882,130.121,74.370,0.000,101.598,,0.000,2531.710,-26.860,521.004,0.000,6.296,-0.100,0.000,0.000,0.000,-23.062,782.449,0.000,377.669,0.000,-249.257,0.000,0.000,0.000,0.000,0.000,,493.960,0.000,0.000,0.000,107.334,0.000,0.000,0.000,0.297,0.000,0.000,33.122,,0.000,157.188,0.000,34.570,-226.194,0.000,0.000,5.910,0.000,0.000,0.000,358.853,0.000,0.000,0.000,0.000,0.000,107.334,0.000,0.000,0.000,0.000,0.000,0.000,1041.697,10.884,0.000,97.421,150.053,2531.710,-435.873,6.674
Z1182,3790.670,622.377,4622.768,116.000,0.000,0.000,0.000,115.569,1.202,0.000,115.691,0.000,197.262,0.000,0.000,0.000,0.000,66.629,241.729,0.000,0.000,0.000,0.000,,241.729,0.000,0.000,81.693,101.194,0.000,0.000,0.000,34.904,66.568,84.434,0.000,0.000,0.000,0.000,0.000,0.000,92.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.553,0.000,0.000,0.000,0.000,0.000,0.000,144.461,102.116,0.000,0.000,0.000,,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.629,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,102.270,0.000,0.000,0.000,1.383,0.000,0.000,26.368,,115.569,0.000,0.000,27.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.270,0.000,0.000,0.000,102.270,0.000,0.000,84.434,0.000,0.000,0.000,241.619,6.917,0.000,76.654,84.434,0.000,0.000,11.917
Z1194,439.771,97.950,536.306,13.000,0.000,0.000,0.000,23.447,0.344,0.000,17.326,0.000,34.543,0.000,0.000,0.000,0.000,7.728,28.047,0.000,0.000,0.000,0.000,,28.047,0.000,0.000,11.096,15.006,0.000,0.000,0.000,4.517,7.723,12.493,0.000,0.000,0.000,0.000,0.000,0.000,13.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.861,0.000,0.000,0.000,0.000,0.000,0.000,29.309,13.870,0.000,0.000,0.000,,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.728,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,20.405,0.000,0.000,0.000,0.531,0.000,0.000,3.059,,23.447,0.000,0.000,3.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.405,0.000,0.000,0.000,20.405,0.000,0.000,12.493,0.000,0.000,0.000,28.031,1.092,0.000,8.893,12.493,0.000,0.000,2.511
Z1196,1636.818,332.687,1996.120,50.000,0.000,0.000,0.000,76.306,0.617,0.000,55.671,0.000,112.601,0.000,0.000,0.000,0.000,28.753,104.361,0.000,0.000,0.000,0.000,,104.361,0.000,0.000,36.295,50.050,0.000,0.000,0.000,15.281,28.744,40.594,0.000,0.000,0.000,0.000,0.000,0.000,44.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.537,0.000,0.000,0.000,0.000,0.000,0.000,95.382,45.369,0.000,0.000,0.000,,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.753,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,67.170,0.000,0.000,0.000,0.967,0.000,0.000,11.386,,76.306,0.000,0.000,12.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.170,0.000,0.000,0.000,67.170,0.000,0.000,40.594,0.000,0.000,0.000,104.331,3.493,0.000,33.100,40.594,0.000,0.000,8.169
Z1197,584.804,118.863,713.176,18.000,0.000,0.000,0.000,31.643,0.818,0.000,23.092,0.000,47.441,0.000,0.000,0.000,0.000,10.276,37.296,0.000,0.000,0.000,0.000,,37.296,0.000,0.000,15.798,20.110,0.000,0.000,0.000,6.450,10.270,16.319,0.000,0.000,0.000,0.000,0.000,0.000,18.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.473,0.000,0.000,0.000,0.000,0.000,0.000,39.554,19.748,0.000,0.000,0.000,,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.276,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,27.031,0.000,0.000,0.000,1.281,0.000,0.000,4.068,,31.643,0.000,0.000,5.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.031,0.000,0.000,0.000,27.031,0.000,0.000,16.319,0.000,0.000,0.000,37.276,1.433,0.000,11.826,16.319,0.000,0.000,3.331
Z1198,564.560,114.748,688.487,17.000,0.000,0.000,0.000,31.182,0.804,0.000,22.812,0.000,46.545,0.000,0.000,0.000,0.000,9.920,36.006,0.000,0.000,0.000,0.000,,36.006,0.000,0.000,15.362,19.840,0.000,0.000,0.000,6.265,9.914,16.124,0.000,0.000,0.000,0.000,0.000,0.000,18.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.250,0.000,0.000,0.000,0.000,0.000,0.000,38.978,19.203,0.000,0.000,0.000,,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.920,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,26.638,0.000,0.000,0.000,1.256,0.000,0.000,3.927,,31.182,0.000,0.000,5.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.638,0.000,0.000,0.000,26.638,0.000,0.000,16.124,0.000,0.000,0.000,35.985,1.414,0.000,11.416,16.124,0.000,0.000,3.289
Z1200,73.035,40.575,81.150,8.000,8.422,1.247,2.209,13.414,0.080,0.000,0.000,1.735,30.537,6.468,0.000,0.000,0.000,19.288,20.304,0.000,0.000,0.000,-0.072,,19.975,0.000,0.000,1.352,15.842,12.607,0.000,4.273,0.000,2.534,13.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.044,0.000,0.000,-2.051,13.423,0.000,0.000,0.000,-2.125,0.000,8.536,0.000,0.000,0.328,1.690,12.489,,0.000,7.029,-1.204,16.402,0.000,4.878,-0.012,15.771,0.397,0.000,-0.773,19.288,0.000,10.426,0.000,-0.878,0.000,0.000,0.000,0.000,0.000,,2.209,0.000,0.000,0.000,13.247,0.000,0.000,0.000,0.081,0.000,0.000,0.628,,0.000,6.547,0.000,0.918,-0.105,16.779,16.768,4.825,0.000,0.000,1.147,1.358,0.000,0.000,0.000,0.000,0.000,13.247,0.000,3.607,0.000,0.000,0.000,0.000,7.815,0.148,0.000,0.900,13.291,7.029,-0.158,0.086
Z1201,602.659,122.492,734.950,18.000,0.000,0.000,0.000,32.747,0.404,0.000,23.242,0.000,47.629,0.000,0.000,0.000,0.000,10.590,38.435,0.000,0.000,0.000,0.000,,38.435,0.000,0.000,14.882,20.132,0.000,0.000,0.000,6.107,10.583,16.813,0.000,0.000,0.000,0.000,0.000,0.000,18.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.594,0.000,0.000,0.000,0.000,0.000,0.000,40.933,18.603,0.000,0.000,0.000,,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.590,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,28.546,0.000,0.000,0.000,0.647,0.000,0.000,4.192,,32.747,0.000,0.000,4.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.546,0.000,0.000,0.000,28.546,0.000,0.000,16.813,0.000,0.000,0.000,38.414,1.476,0.000,12.187,16.813,0.000,0.000,3.553
Z1205,1837.784,314.639,2241.200,56.000,0.000,0.000,0.000,49.342,0.635,0.000,50.171,0.000,89.920,0.000,0.000,0.000,0.000,32.304,117.199,0.000,0.000,0.000,0.000,,117.199,0.000,0.000,40.578,44.400,0.000,0.000,0.000,17.152,32.273,36.511,0.000,0.000,0.000,0.000,0.000,0.000,40.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.137,0.000,0.000,0.000,0.000,0.000,0.000,61.677,50.723,0.000,0.000,0.000,,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.304,0.000,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,43.555,0.000,0.000,0.000,0.719,0.000,0.000,12.784,,49.342,0.000,0.000,13.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.555,0.000,0.000,0.000,43.555,0.000,0.000,36.511,0.000,0.000,0.000,117.141,3.072,0.000,37.163,36.511,0.000,0.000,5.067
Z1206,2127.774,609.995,3637.851,65.000,0.000,0.000,0.000,159.236,0.858,0.000,103.350,0.000,206.374,0.000,0.000,0.000,0.000,39.558,141.591,0.000,0.000,0.000,0.000,,141.591,0.000,0.000,47.138,87.602,0.000,0.000,0.000,19.785,39.544,75.627,0.000,0.000,0.000,0.000,0.000,0.000,82.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.680,0.000,0.000,0.000,0.000,0.000,0.000,199.045,58.923,0.000,0.000,0.000,,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.558,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,140.072,0.000,0.000,0.000,1.500,0.000,0.000,14.801,,159.236,0.000,0.000,15.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.072,0.000,0.000,0.000,140.072,0.000,0.000,75.627,0.000,0.000,0.000,141.538,6.930,0.000,43.028,75.627,0.000,0.000,17.664
Z1207,769.007,159.855,854.452,137.000,19.577,7.096,29.285,29.372,0.191,0.000,0.000,0.000,35.535,23.561,0.000,0.000,0.000,92.975,124.334,0.000,0.000,0.000,-4.190,,120.003,0.000,0.000,6.163,61.987,59.916,0.000,31.016,0.000,27.146,60.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-3.208,0.000,0.000,-7.854,61.009,0.000,0.000,0.000,-25.065,0.000,19.784,0.000,0.000,4.331,7.704,59.498,,0.000,131.742,-3.888,65.829,0.000,9.588,-0.030,0.000,0.000,0.000,-3.283,92.975,0.000,9.453,0.000,-17.969,0.000,0.000,0.000,0.000,0.000,,29.285,0.000,0.000,0.000,29.082,0.000,0.000,0.000,0.115,0.000,0.000,2.644,,0.000,23.803,0.000,3.335,-14.686,76.261,36.715,9.505,0.000,0.000,4.168,18.674,0.000,0.000,0.000,0.000,0.000,29.082,0.000,0.000,0.000,0.000,0.000,0.000,110.550,0.255,0.000,4.866,60.583,131.742,-21.431,0.176
Z1215,391.219,119.274,477.096,12.000,0.000,0.000,0.000,21.284,0.355,0.000,15.592,0.000,31.255,0.000,0.000,0.000,0.000,6.875,24.951,0.000,0.000,0.000,0.000,,24.951,0.000,0.000,9.971,13.503,0.000,0.000,0.000,4.050,6.870,11.201,0.000,0.000,0.000,0.000,0.000,0.000,12.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.474,0.000,0.000,0.000,0.000,0.000,0.000,26.605,12.463,0.000,0.000,0.000,,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.875,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,18.452,0.000,0.000,0.000,0.553,0.000,0.000,2.721,,21.284,0.000,0.000,3.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.452,0.000,0.000,0.000,18.452,0.000,0.000,11.201,0.000,0.000,0.000,24.936,0.984,0.000,7.911,11.201,0.000,0.000,2.280
